respId,submitTime,marketCubeId,zip,age,gender,ethnicity,targetId,targetConstruct,targetIntensity,constructImage,constructImagePosition,foilImage,foilConstruct,foilIntensity,foilImagePosition,userSelection,correct,answerBreakdown,numResponses,percentCorrect,count
 128,Dec 21, 2017 10:46:05 AM,4d868b45-5bda-4f96-8bc8-c4e8ac04ad77,28150,39,2,1,1,Relief,0.2,Relief_0.2,0,Love_0.2,Love,0.2,2,2,0,0,16,0.625,1
 129,Dec 21, 2017 10:45:56 AM,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,1,Pride,1.0,Pride_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.5,1
 130,Dec 21, 2017 10:46:05 AM,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,1,Pride,1.0,Pride_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.75,1
 131,Dec 21, 2017 10:45:55 AM,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,1,Love,1.0,Love_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.625,1
 132,Dec 21, 2017 10:45:35 AM,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,1,Distress,0.2,Distress_0.2,0,Regret_0.2,Regret,0.2,2,0,1,1,16,0.6875,1
 133,Dec 21, 2017 10:46:08 AM,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,1,Relief,0.2,Relief_0.2,2,Love_0.2,Love,0.2,0,0,0,0,16,0.8125,1
 134,Dec 21, 2017 10:45:58 AM,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,1,Dislike,0.2,Dislike_0.2,0,Contempt_0.2,Contempt,0.2,2,0,1,1,16,0.6875,1
 135,Dec 21, 2017 10:46:10 AM,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,1,Frustration,1.0,Frustration_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.5625,1
 136,Dec 21, 2017 10:46:25 AM,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,1,Frustration,1.0,Frustration_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.75,1
 137,Dec 21, 2017 10:43:47 AM,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,1,Contempt,1.0,Contempt_1.0,0,Love_1.0,Love,1.0,2,2,0,0,16,0.5,1
 138,Dec 21, 2017 10:46:24 AM,a073db9c-fbef-4dea-a673-75773cf33453,28211,55,1,1,1,Relief,0.2,Relief_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.6875,1
 139,Dec 21, 2017 10:45:58 AM,fd80e96a-9781-4100-95ec-04299fe71f72,67147,37,2,1,1,Love,1.0,Love_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.8125,1
 140,Dec 21, 2017 10:46:03 AM,c9dfd8d9-be7a-4044-a6b3-c6aae6c7dfff,94583,63,2,1,1,Frustration,1.0,Frustration_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.625,1
 141,Dec 21, 2017 10:46:04 AM,8e928564-7f4b-4196-8cdb-e155e9fe3a40,94502,31,1,1,1,Relief,0.2,Relief_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.8125,1
 142,Dec 21, 2017 10:46:28 AM,02d8e315-1989-439d-8211-e4666ee673ab,62278,61,2,1,1,Distress,1.0,Distress_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.8125,1
 143,Dec 21, 2017 10:47:05 AM,50a6d2ae-dc2f-4e22-802e-96963ffe215f,32266,36,2,1,1,Regret,0.2,Regret_0.2,0,Distress_0.2,Distress,0.2,2,2,0,0,16,0.8125,1
 144,Dec 21, 2017 10:47:28 AM,cea81e3a-3ae7-45cc-9e0e-e54bb31ee954,93706,25,1,7,1,Pride,0.2,Pride_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0,1
 145,Dec 21, 2017 10:45:26 AM,31be59fd-d461-401a-ae3f-4dab4383db19,32935,39,1,1,1,Frustration,1.0,Frustration_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.875,1
 146,Dec 21, 2017 10:46:56 AM,133aec8f-35d0-4322-a69e-5a0db8f4b6b9,32807,44,2,4,1,Pride,1.0,Pride_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.625,1
 147,Dec 21, 2017 10:46:37 AM,fbafc593-906a-4bcf-8fd3-d3916ab1a155,75569,32,2,2,1,Distress,1.0,Distress_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.875,1
 148,Dec 21, 2017 10:47:36 AM,0f23d189-396e-42b7-a0a4-922b6dc3d4d6,48062,18,2,1,1,Regret,1.0,Regret_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.5,1
 149,Dec 21, 2017 10:47:21 AM,cb589741-1ccc-47bb-9b3a-59762772c159,47265,31,1,1,1,Love,0.2,Love_0.2,2,Dislike_0.2,Dislike,0.2,0,2,1,1,16,0.8125,1
 150,Dec 21, 2017 10:47:07 AM,f090ec41-3f93-413b-8df5-33cd52b9ad9d,45690,43,2,1,1,Distress,0.2,Distress_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.8125,1
 151,Dec 21, 2017 10:47:27 AM,ff62b4f7-d1fa-461e-9408-108791917614,20876,34,1,1,1,Distress,0.2,Distress_0.2,2,Pride_0.2,Pride,0.2,0,1,0,2,16,0.5625,1
 152,Dec 21, 2017 10:46:53 AM,8b916f86-c045-4a54-9426-1dbdd9c52b0e,14586,38,1,1,1,Frustration,0.2,Frustration_0.2,0,Dislike_0.2,Dislike,0.2,2,0,1,1,16,0.5625,1
 153,Dec 21, 2017 10:47:46 AM,79e1c25b-d5c1-4f78-87d3-a26ce121b8d1,22124,41,2,1,1,Love,0.2,Love_0.2,0,Pride_0.2,Pride,0.2,2,0,1,1,16,0.75,1
 154,Dec 21, 2017 10:47:13 AM,d3feda57-ffc7-427b-ba71-7c4b7561508b,46383,35,1,1,1,Dislike,1.0,Dislike_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.6875,1
 155,Dec 21, 2017 10:47:28 AM,76d1aa27-263c-47fa-a1c5-905e054de25a,24502,25,2,1,1,Distress,0.2,Distress_0.2,0,Frustration_0.2,Frustration,0.2,2,0,1,1,16,0.5625,1
 156,Dec 21, 2017 10:46:06 AM,30ce5189-fb9e-4ebd-b409-51f18e88ee12,10475,39,1,2,1,Distress,0.2,Distress_0.2,2,Relief_0.2,Relief,0.2,0,2,1,1,16,0.625,1
 157,Dec 21, 2017 10:47:59 AM,2882ec07-018c-45fd-8bc0-4efbd9959f89,11590,59,2,1,1,Relief,0.2,Relief_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0.5625,1
 158,Dec 21, 2017 10:47:40 AM,6fb57072-cf7a-456a-8ddb-6325cc5432a0,34207,27,2,3,1,Contempt,1.0,Contempt_1.0,0,Regret_1.0,Regret,1.0,2,1,0,2,16,0.625,1
 159,Dec 21, 2017 10:47:18 AM,9bcf03de-64e5-41e5-bdf0-5461c0f7e431,40324,26,2,1,1,Regret,0.2,Regret_0.2,0,Distress_0.2,Distress,0.2,2,2,0,0,16,0.625,1
 160,Dec 21, 2017 10:47:38 AM,8d2fb557-e61e-4f09-bfe6-b7c6add29705,86442,50,2,1,1,Dislike,1.0,Dislike_1.0,0,Relief_1.0,Relief,1.0,2,1,0,2,16,0.5,1
 161,Dec 21, 2017 10:47:22 AM,53e8db6c-aec5-433e-9524-7714013fb6d1,33603,28,1,1,1,Pride,1.0,Pride_1.0,0,Dislike_1.0,Dislike,1.0,2,1,0,2,16,0.4375,1
 162,Dec 21, 2017 10:47:59 AM,a0e0a6ca-31dd-4d3a-8993-28fa214e2a0c,68005,57,2,1,1,Contempt,0.2,Contempt_0.2,2,Frustration_0.2,Frustration,0.2,0,1,0,2,16,0.625,1
 163,Dec 21, 2017 10:47:10 AM,3e48a3f4-9c21-41f9-a4fc-134af9f31967,93455,41,2,1,1,Contempt,0.2,Contempt_0.2,2,Regret_0.2,Regret,0.2,0,2,1,1,16,0.6875,1
 164,Dec 21, 2017 10:48:08 AM,67d92d98-502a-4f2d-9071-63499d83b5d7,7462,56,2,1,1,Distress,0.2,Distress_0.2,0,Frustration_0.2,Frustration,0.2,2,2,0,0,16,0.625,1
 165,Dec 21, 2017 10:47:37 AM,9956f9cc-3d68-412f-8492-66b9ade3863f,70510,36,1,1,1,Distress,1.0,Distress_1.0,2,Frustration_1.0,Frustration,1.0,0,2,1,1,16,0.8125,1
 166,Dec 21, 2017 10:46:20 AM,4a4eb8c7-30e1-45dd-838b-281a58e15332,62704,26,2,3,1,Frustration,0.2,Frustration_0.2,0,Pride_0.2,Pride,0.2,2,0,1,1,16,0.75,1
 167,Dec 21, 2017 10:48:20 AM,c409423f-9aeb-40cb-95f0-0bd26dce19c7,80229,50,2,2,1,Frustration,1.0,Frustration_1.0,0,Contempt_1.0,Contempt,1.0,2,2,0,0,16,0.6875,1
 168,Dec 21, 2017 10:48:08 AM,81f84794-8105-4b7d-b84e-6307d56a8b0e,33898,47,1,1,1,Pride,0.2,Pride_0.2,2,Relief_0.2,Relief,0.2,0,1,0,2,16,0.75,1
 169,Dec 21, 2017 10:47:44 AM,09e76e49-a083-4d6d-ab9a-a670e373426d,48768,59,2,1,1,Regret,1.0,Regret_1.0,0,Distress_1.0,Distress,1.0,2,2,0,0,16,0.75,1
 170,Dec 21, 2017 10:48:21 AM,05c1f02d-3150-4a35-8d01-f3fb172081b8,20906,19,2,1,1,Dislike,1.0,Dislike_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.5625,1
 171,Dec 21, 2017 10:48:05 AM,db140dd8-4ef5-4157-9ae3-36d6e22f15ae,98030,25,2,1,1,Contempt,1.0,Contempt_1.0,2,Relief_1.0,Relief,1.0,0,0,0,0,16,0.5625,1
 172,Dec 21, 2017 10:47:02 AM,74b66bc1-e408-480d-a54f-e1ba35924ef5,24112,46,2,1,1,Frustration,0.2,Frustration_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.8125,1
 173,Dec 21, 2017 10:48:19 AM,2195d17d-75da-454d-99c7-871b5d6d90c3,2171,38,1,1,1,Distress,0.2,Distress_0.2,2,Pride_0.2,Pride,0.2,0,2,1,1,16,0.5,1
 174,Dec 21, 2017 10:47:26 AM,6a75a45e-b895-473c-a9d4-0f76065b772f,78239,35,1,4,1,Pride,1.0,Pride_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.625,1
 175,Dec 21, 2017 10:48:45 AM,88ade35a-fd57-409d-91aa-5fc9c3b50b8d,84097,29,2,1,1,Distress,1.0,Distress_1.0,2,Frustration_1.0,Frustration,1.0,0,2,1,1,16,0.5625,1
 176,Dec 21, 2017 10:48:02 AM,52da7f40-498e-43f0-ac4f-4d833acc57dc,49098,55,2,1,1,Regret,0.2,Regret_0.2,0,Relief_0.2,Relief,0.2,2,1,0,2,16,0.625,1
 177,Dec 21, 2017 10:48:44 AM,056aabb0-8ba3-4024-87e1-a2d249b15c3c,54220,51,2,2,1,Contempt,1.0,Contempt_1.0,0,Frustration_1.0,Frustration,1.0,2,1,0,2,16,0.5,1
 178,Dec 21, 2017 10:48:00 AM,a41ee5bd-3bf3-4cbd-9cb0-adf5046de858,90046,40,1,1,1,Relief,0.2,Relief_0.2,2,Dislike_0.2,Dislike,0.2,0,2,1,1,16,0.6875,1
 179,Dec 21, 2017 10:48:50 AM,818dab71-ca92-4034-ba1a-2ba83a5b8a83,35217,56,2,1,1,Distress,0.2,Distress_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.6875,1
 180,Dec 21, 2017 10:48:56 AM,5729ca6f-ba02-49c0-922e-6dc457c37543,43230,28,2,1,1,Regret,0.2,Regret_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.625,1
 181,Dec 21, 2017 10:48:03 AM,a05db3d7-574f-40e2-8130-703f605105a7,11385,22,2,4,1,Love,0.2,Love_0.2,2,Regret_0.2,Regret,0.2,0,2,1,1,16,0.625,1
 182,Dec 21, 2017 10:48:55 AM,2c79f6cc-1acf-4867-8f2e-f71499ef5569,8401,36,2,4,1,Dislike,1.0,Dislike_1.0,2,Love_1.0,Love,1.0,0,0,0,0,16,0.625,1
 183,Dec 21, 2017 10:48:53 AM,1e21f776-b0f9-44a5-92c0-51fe223b87dc,20814,49,2,1,1,Love,0.2,Love_0.2,2,Pride_0.2,Pride,0.2,0,1,0,2,16,0.25,1
 184,Dec 21, 2017 10:48:30 AM,8b3132f6-072a-41ff-908f-1182df2a2fd7,17821,42,2,1,1,Love,1.0,Love_1.0,2,Frustration_1.0,Frustration,1.0,0,2,1,1,16,0.5625,1
 185,Dec 21, 2017 10:39:32 AM,d92f330d-59c5-4a35-aa2d-0181f8f306c9,32707,61,1,1,1,Love,1.0,Love_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.75,1
 186,Dec 21, 2017 10:48:40 AM,1ee963b7-46f3-4151-918a-a60a54e20cb5,62425,29,2,1,1,Contempt,0.2,Contempt_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.5625,1
 187,Dec 21, 2017 10:49:17 AM,8214614a-1b8b-4d59-9e0f-c2d4a913d874,53089,59,2,1,1,Distress,1.0,Distress_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.3125,1
 188,Dec 21, 2017 10:48:57 AM,cba8278f-47c2-4704-9648-67b1025a9d1c,78258,44,2,1,1,Contempt,0.2,Contempt_0.2,2,Love_0.2,Love,0.2,0,1,0,2,16,0.5625,1
 189,Dec 21, 2017 10:48:57 AM,86598727-03cb-49ae-9c7c-c3cce038ad09,43812,36,1,1,1,Frustration,0.2,Frustration_0.2,2,Contempt_0.2,Contempt,0.2,0,1,0,2,16,0.5,1
 190,Dec 21, 2017 10:47:44 AM,24ed8a20-035c-42ca-b6d3-4b46093e07fd,11980,35,1,1,1,Pride,1.0,Pride_1.0,0,Contempt_1.0,Contempt,1.0,2,1,0,2,16,0.75,1
 191,Dec 21, 2017 10:49:34 AM,227e8093-5ed5-40d9-a5c3-e22f159ecf18,34609,61,1,1,1,Regret,0.2,Regret_0.2,0,Frustration_0.2,Frustration,0.2,2,0,1,1,16,0.75,1
 192,Dec 21, 2017 10:48:51 AM,8c811efd-d47f-42ab-b238-6d91c76c87cb,40977,28,2,1,1,Regret,1.0,Regret_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.625,1
 193,Dec 21, 2017 10:48:53 AM,58f824f7-8c7c-4ebf-a99e-d0e4619c33f9,19139,33,2,1,1,Contempt,1.0,Contempt_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.5625,1
 194,Dec 21, 2017 10:49:20 AM,16994137-9a7e-4198-87c6-412837695ee5,32608,24,1,3,1,Love,1.0,Love_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.625,1
 195,Dec 21, 2017 10:49:37 AM,1e025367-3524-4158-8880-3c3f2931628a,46517,40,2,1,1,Frustration,0.2,Frustration_0.2,2,Regret_0.2,Regret,0.2,0,2,1,1,16,0.125,1
 196,Dec 21, 2017 10:48:52 AM,376e144e-dd22-45ce-8321-5cdcd53898c2,48505,57,1,1,1,Regret,1.0,Regret_1.0,0,Dislike_1.0,Dislike,1.0,2,2,0,0,16,0.6875,1
 197,Dec 21, 2017 10:48:21 AM,85f6683b-8f28-4b62-99b5-5bec5e932e8a,95820,48,1,1,1,Regret,1.0,Regret_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.5625,1
 198,Dec 21, 2017 10:49:27 AM,5a17bf56-74e4-4962-8748-07ae81a324fd,80205,59,2,2,1,Relief,1.0,Relief_1.0,0,Pride_1.0,Pride,1.0,2,2,0,0,16,0.5,1
 199,Dec 21, 2017 10:49:28 AM,ab7680b3-51c0-477a-bd83-08170d515166,60428,22,2,2,1,Distress,0.2,Distress_0.2,0,Contempt_0.2,Contempt,0.2,2,2,0,0,16,0.625,1
 200,Dec 21, 2017 10:49:35 AM,d052b69b-0ba4-4bf0-8211-1ee217947fc1,18641,32,2,1,1,Frustration,0.2,Frustration_0.2,2,Pride_0.2,Pride,0.2,0,1,0,2,16,0.5625,1
 201,Dec 21, 2017 10:48:50 AM,d19e957f-171a-4848-b5e9-d49085d0c32e,98372,39,2,6,1,Pride,1.0,Pride_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.75,1
 202,Dec 21, 2017 10:45:58 AM,ee1e4596-8fb1-4a7b-bed4-4555db3b1b8d,68660,32,2,1,1,Dislike,0.2,Dislike_0.2,2,Pride_0.2,Pride,0.2,0,2,1,1,16,0.75,1
 203,Dec 21, 2017 10:49:33 AM,9f8452bc-8698-46de-a02c-afeb2ffb131b,76544,29,2,2,1,Relief,0.2,Relief_0.2,0,Contempt_0.2,Contempt,0.2,2,1,0,2,16,0.5625,1
 204,Dec 21, 2017 10:48:55 AM,2e5966a5-c2a2-4d34-9b6f-8d7658f4f77d,75211,24,2,4,1,Regret,1.0,Regret_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.8125,1
 205,Dec 21, 2017 10:49:36 AM,a4301eeb-2df8-4ac9-933d-efcdaeb655db,28625,58,2,1,1,Regret,1.0,Regret_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.625,1
 206,Dec 21, 2017 10:49:47 AM,2e02e36e-3b39-4b94-84be-b0910909e02b,50111,49,2,1,1,Relief,1.0,Relief_1.0,2,Contempt_1.0,Contempt,1.0,0,1,0,2,16,0.6875,1
 207,Dec 21, 2017 10:49:45 AM,21c149ad-27aa-43af-9d68-b6932d700919,93001,58,2,3,1,Pride,1.0,Pride_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.6875,1
 208,Dec 21, 2017 10:48:37 AM,c66fc79f-446b-4e81-8acc-06a7058ca6bb,78109,18,2,2,1,Pride,1.0,Pride_1.0,2,Regret_1.0,Regret,1.0,0,1,0,2,16,0.6875,1
 209,Dec 21, 2017 10:49:48 AM,60b86716-5819-4e5a-bfac-3a823b904b50,36305,47,1,1,1,Pride,0.2,Pride_0.2,0,Love_0.2,Love,0.2,2,1,0,2,16,0.5,1
 210,Dec 21, 2017 10:49:21 AM,ef64c46e-9e3e-4cda-ab47-0d4b8d0a3871,60406,53,2,1,1,Love,1.0,Love_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.375,1
 211,Dec 21, 2017 10:49:22 AM,a5be531d-9072-4301-8cc6-34c25e760262,8310,61,1,1,1,Contempt,1.0,Contempt_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.4375,1
 212,Dec 21, 2017 10:48:02 AM,cf0f7463-5a6a-4580-af33-8249cc3dea2f,91708,36,2,3,1,Regret,0.2,Regret_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.8125,1
 213,Dec 21, 2017 10:49:13 AM,32342b41-4041-41c6-9bf3-7d41bdb7084d,48506,54,2,1,1,Distress,1.0,Distress_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.5625,1
 214,Dec 21, 2017 10:49:31 AM,b5ec7720-924d-497e-b5f4-25fa80c3501a,26505,47,2,2,1,Contempt,0.2,Contempt_0.2,0,Love_0.2,Love,0.2,2,1,0,2,16,0.4375,1
 215,Dec 21, 2017 10:50:11 AM,dde7916a-8927-435b-b2d8-45f6f6c75c31,30135,59,1,1,1,Distress,1.0,Distress_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.75,1
 216,Dec 21, 2017 10:48:52 AM,e65a212f-9714-460c-8a0c-0a075561fd37,33351,35,2,2,1,Regret,0.2,Regret_0.2,2,Love_0.2,Love,0.2,0,2,1,1,16,0.6875,1
 217,Dec 21, 2017 10:49:52 AM,dd7f43f5-d0d9-4d32-8599-ad1ec0b3e38e,52213,55,2,1,1,Contempt,0.2,Contempt_0.2,2,Frustration_0.2,Frustration,0.2,0,1,0,2,16,0.3125,1
 218,Dec 21, 2017 10:49:46 AM,9e3febab-7efb-4b71-875b-0abf3fec0083,2474,52,1,1,1,Regret,1.0,Regret_1.0,2,Pride_1.0,Pride,1.0,0,2,1,1,16,0.8125,1
 219,Dec 21, 2017 10:50:29 AM,ac1525d3-b19c-457a-b175-42373f23b0a1,65230,28,1,1,1,Regret,0.2,Regret_0.2,2,Dislike_0.2,Dislike,0.2,0,1,0,2,16,0.375,1
 220,Dec 21, 2017 10:50:28 AM,c57c95c6-cf93-4f93-87ee-528128a973f4,24251,30,2,1,1,Relief,0.2,Relief_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.6875,1
 221,Dec 21, 2017 10:50:12 AM,8e7272f0-bb61-48f9-92b0-a59a0aa71c5b,27545,35,1,1,1,Dislike,1.0,Dislike_1.0,2,Frustration_1.0,Frustration,1.0,0,2,1,1,16,0.5625,1
 222,Dec 21, 2017 10:49:53 AM,181a2fc2-2cd0-4a8e-96c1-b31b32967bdd,95828,36,1,3,1,Contempt,1.0,Contempt_1.0,2,Frustration_1.0,Frustration,1.0,0,1,0,2,16,0.5,1
 223,Dec 21, 2017 10:50:37 AM,4109f5ef-41d0-4f10-8816-85b3ce0e5a24,4281,29,2,1,1,Regret,1.0,Regret_1.0,0,Frustration_1.0,Frustration,1.0,2,1,0,2,16,0.5,1
 224,Dec 21, 2017 10:48:11 AM,0691107f-14ce-4359-9065-ed50c4465489,49401,56,2,1,1,Frustration,1.0,Frustration_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.625,1
 225,Dec 21, 2017 10:50:13 AM,07722c7e-4b52-4012-9815-29ad4169091b,60106,35,2,2,1,Love,0.2,Love_0.2,0,Pride_0.2,Pride,0.2,2,0,1,1,16,0.6875,1
 226,Dec 21, 2017 10:50:15 AM,a537942b-d6f6-4cfd-97cd-21956b7e81fd,85635,56,1,1,1,Contempt,0.2,Contempt_0.2,2,Love_0.2,Love,0.2,0,2,1,1,16,0.75,1
 227,Dec 21, 2017 10:49:29 AM,3d6e233f-5bce-435b-87c3-226ea2a6050e,40212,35,2,1,1,Relief,0.2,Relief_0.2,2,Contempt_0.2,Contempt,0.2,0,1,0,2,16,0.6875,1
 228,Dec 21, 2017 10:50:33 AM,72cff55a-4ed7-489c-962d-0a83be83273c,56484,25,2,1,1,Pride,0.2,Pride_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.6875,1
 229,Dec 21, 2017 10:50:42 AM,98483c8e-ec89-4bb0-8a7e-cc03c30a3717,83854,25,2,1,1,Distress,1.0,Distress_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.8125,1
 230,Dec 21, 2017 10:50:45 AM,a7228480-484c-46ef-b4e8-48727176fb11,31535,24,2,2,1,Contempt,0.2,Contempt_0.2,2,Love_0.2,Love,0.2,0,0,0,0,16,0.125,1
 231,Dec 21, 2017 10:50:50 AM,996cc82e-01a9-44c2-aaf4-7ea67bdfcdd5,11784,44,2,1,1,Dislike,0.2,Dislike_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.625,1
 232,Dec 21, 2017 10:50:45 AM,dfab2146-b2cd-4ab5-87f7-2846b9bd7c2c,18091,28,2,1,1,Love,0.2,Love_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.625,1
 233,Dec 21, 2017 10:50:45 AM,2a127fb5-d367-44ea-a3ac-7790488d33b0,16901,27,2,6,1,Contempt,1.0,Contempt_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.75,1
 234,Dec 21, 2017 10:50:38 AM,a60527a5-cdc7-4a1d-95af-0c0267bd3e4f,18925,43,2,1,1,Frustration,1.0,Frustration_1.0,2,Pride_1.0,Pride,1.0,0,2,1,1,16,0.625,1
 235,Dec 21, 2017 10:50:03 AM,bf8252d8-9fb6-42a6-9907-f53d27ec7723,17364,46,1,1,1,Love,0.2,Love_0.2,2,Pride_0.2,Pride,0.2,0,2,1,1,16,0.75,1
 236,Dec 21, 2017 10:50:21 AM,c966df57-c1dc-4bf0-b1bf-60eb2bf80a35,98444,35,2,1,1,Contempt,1.0,Contempt_1.0,2,Frustration_1.0,Frustration,1.0,0,1,0,2,16,0.4375,1
 237,Dec 21, 2017 10:50:45 AM,61747fc3-be63-4f87-becc-af12ff29b394,1030,45,2,5,1,Frustration,0.2,Frustration_0.2,0,Contempt_0.2,Contempt,0.2,2,0,1,1,16,0.875,1
 238,Dec 21, 2017 10:49:32 AM,4d7ee54b-1948-4791-b926-8e75cf375436,18969,55,2,1,1,Dislike,1.0,Dislike_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.8125,1
 239,Dec 21, 2017 10:50:45 AM,367cd571-6925-4867-b088-87aed915a7d3,29730,29,2,2,1,Frustration,0.2,Frustration_0.2,2,Pride_0.2,Pride,0.2,0,0,0,0,16,0.625,1
 240,Dec 21, 2017 10:50:09 AM,ba788ffc-b5fd-4654-9e84-ca306cb0f196,64068,62,2,1,1,Frustration,1.0,Frustration_1.0,2,Distress_1.0,Distress,1.0,0,1,0,2,16,0.4375,1
 241,Dec 21, 2017 10:50:46 AM,dc54ef7e-9ea0-4274-8e79-391f116347e6,37172,57,2,1,1,Love,1.0,Love_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.4375,1
 242,Dec 21, 2017 10:50:51 AM,9c5d0804-f17b-4b55-ba1e-b01919eb6ed5,3766,29,2,1,1,Relief,0.2,Relief_0.2,0,Dislike_0.2,Dislike,0.2,2,1,0,2,16,0.5,1
 243,Dec 21, 2017 10:50:37 AM,6b7271dd-738e-4d8f-ba39-c7417b1a9a52,30071,56,1,1,1,Distress,0.2,Distress_0.2,0,Regret_0.2,Regret,0.2,2,0,1,1,16,0.5,1
 244,Dec 21, 2017 10:49:28 AM,d9a1dec1-1a97-4e2c-ac1d-cd8fe54bf60c,73071,33,1,1,1,Relief,1.0,Relief_1.0,2,Contempt_1.0,Contempt,1.0,0,1,0,2,16,0.625,1
 245,Dec 21, 2017 10:48:42 AM,54276ca0-496e-4b5d-8370-22b2f8fb03ef,36522,25,2,1,1,Pride,0.2,Pride_0.2,2,Relief_0.2,Relief,0.2,0,1,0,2,16,0.5,1
 246,Dec 21, 2017 10:46:24 AM,ad453854-c57f-486c-a365-5da2370b8463,87047,62,2,1,1,Love,0.2,Love_0.2,0,Frustration_0.2,Frustration,0.2,2,1,0,2,16,0.875,1
 247,Dec 21, 2017 10:49:49 AM,2d86dd48-3ad5-412e-bad6-9697c41250b1,48612,57,2,4,1,Contempt,0.2,Contempt_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.8125,1
 248,Dec 21, 2017 10:44:25 AM,52d5c444-0149-474d-8c50-16e45a0decfa,16901,47,2,1,1,Frustration,1.0,Frustration_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.625,1
 249,Dec 21, 2017 11:46:09 AM,61ab14aa-bb1e-441a-8254-f6e0dba73ea5,50228,56,2,1,1,Relief,1.0,Relief_1.0,2,Frustration_1.0,Frustration,1.0,0,1,0,2,16,0.5,1
 250,Dec 21, 2017 3:09:55 PM,be4c3b40-1695-4d99-a4ca-e14a46bf289e,49735,52,1,1,1,Frustration,1.0,Frustration_1.0,2,Relief_1.0,Relief,1.0,0,0,0,0,16,0.75,1
 251,Dec 21, 2017 3:10:42 PM,59363feb-9c07-4c91-801d-721d62e2e13b,60616,35,2,6,1,Relief,0.2,Relief_0.2,2,Frustration_0.2,Frustration,0.2,0,1,0,2,16,0.875,1
